tag,token0,token1,date,timestamp,token0_hourly_price_median_mint,token0_hourly_amount_mint,token0_hourly_price_median_burn,token0_hourly_amount_burn,token0_hourly_amount_net_mint_burn,liquidity_hourly_sum_mint,liquidity_hourly_sum_burn,liquidity_hourly_net_mint_burn,token0_hourly_price_median_swap,token0_hourly_price_min_swap,token0_hourly_price_max_swap,token0_hourly_price_std_swap,token0_hourly_amount_buy_swap,token0_hourly_amount_sell_swap,token0_hourly_amount_net_swap,token0_hourly_amount_cum_buy_swap,token0_hourly_amount_cum_sell_swap,token0_hourly_amount_cum_net_swap,total_events_hourly_mint,total_events_hourly_burn,total_events_hourly_swap,total_events_hourly,liquidity_hourly_cum_sum_mint,liquidity_hourly_cum_sum_burn
STRK_ETH,STRK,ETH,2024-02-08 12:00:00,1707393600,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-08 23:00:00,1707433200,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2,1,0,3,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-09 09:00:00,1707469200,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2,0,0,2,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-11 12:00:00,1707652800,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-11 14:00:00,1707660000,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-12 12:00:00,1707739200,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-13 21:00:00,1707858000,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2,0,0,2,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-15 07:00:00,1707980400,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-15 09:00:00,1707987600,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-15 17:00:00,1708016400,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-16 05:00:00,1708059600,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-17 03:00:00,1708138800,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-17 09:00:00,1708160400,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-18 06:00:00,1708236000,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-18 12:00:00,1708257600,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2,1,0,3,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-18 13:00:00,1708261200,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2,1,0,3,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-18 21:00:00,1708290000,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2,2,0,4,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-19 02:00:00,1708308000,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-19 09:00:00,1708333200,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-19 09:00:00,1708333200,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-19 12:00:00,1708344000,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0,1,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-19 13:00:00,1708347600,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2,1,0,3,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-19 15:00:00,1708354800,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,10,1,0,11,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-19 16:00:00,1708358400,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3,1,0,4,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-19 17:00:00,1708362000,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2,0,0,2,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-19 19:00:00,1708369200,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2,1,0,3,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-19 20:00:00,1708372800,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,7,0,0,7,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-19 21:00:00,1708376400,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,17,0,0,17,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-19 22:00:00,1708380000,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,6,2,0,8,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 00:00:00,1708387200,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 01:00:00,1708390800,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 03:00:00,1708398000,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2,0,0,2,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 04:00:00,1708401600,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9,0,0,9,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 04:00:00,1708401600,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3,2,0,5,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 05:00:00,1708405200,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5,0,0,5,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 06:00:00,1708408800,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,15,2,0,17,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 07:00:00,1708412400,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,18,0,0,18,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 08:00:00,1708416000,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,17,2,0,19,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 09:00:00,1708419600,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,22,1,0,23,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 10:00:00,1708423200,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,35,4,0,39,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 11:00:00,1708426800,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0019895746330527,0.0024732593779413,0.0015058898881641,0.0005585110353287,0.0,-2600.0,-2600.0,0.0,-2600.0,-2600.0,96,7,4,107,0.0,0.0
STRK_ETH,STRK,ETH,2024-02-20 12:00:00,1708430400,0.0007109695282567,-30471.80698608218,0.0017095117736217,4582.1342515107335,-25889.672734571446,1.0450445277220512e+23,-1.82041037584612e+22,8.630034901374392e+22,0.0007058336742587,0.0018808169791316,0.000612025343615,9.274776298762384e-05,8304030.954787968,-7558354.105293012,745676.8494949555,8304030.954787968,-7558354.105293012,745676.8494949555,59,15,4295,4369,1.0450445277220512e+23,-1.82041037584612e+22
STRK_ETH,STRK,ETH,2024-02-20 13:00:00,1708434000,0.0005157718400705,-28827.154007131976,0.0041515364221463,7772.5441993811455,-21054.60980775083,1.1234886507778663e+22,-7.662795274667863e+22,-6.539306623889997e+22,0.000838555411006,1.618223918489753,0.0006077007319614,0.2492276771848286,4321691.55397248,-3996567.4767161296,325124.0772563503,4321691.55397248,-3996567.4767161296,325124.0772563503,44,98,3592,3734,1.1234886507778663e+22,-7.662795274667863e+22
STRK_ETH,STRK,ETH,2024-02-20 14:00:00,1708437600,0.0008473088247156,-21190.741841359708,0.0011035010854526,5094.806032488672,-16095.935808871036,4.358594663866877e+22,-7.925530936853773e+22,-3.566936272986896e+22,0.0008727855865417,0.0012045456126032,0.0006821543947761,8.114452256966226e-05,3198547.6705962275,-4620871.727568578,-1422324.0569723505,3198547.6705962275,-4620871.727568578,-1422324.0569723505,80,45,2363,2488,4.358594663866877e+22,-7.925530936853773e+22
STRK_ETH,STRK,ETH,2024-02-20 15:00:00,1708441200,0.0007349322286058,-27121.09749455089,0.0012793065484647,7001.548281975532,-20119.549212575355,1.163429626076903e+23,-3.820405250151775e+22,7.813891010617254e+22,0.0007621438322216,0.0009604714544429,0.0006812993344746,4.8887060925411466e-05,3770596.8117346503,-4720054.382743025,-949457.5710083744,3770596.8117346503,-4720054.382743025,-949457.5710083744,95,29,4062,4186,1.163429626076903e+23,-3.820405250151775e+22
STRK_ETH,STRK,ETH,2024-02-20 16:00:00,1708444800,0.0007106725837272,-74638.10216828909,0.0002620467493391,16780.177380739566,-57857.92478754952,3.4516276190545166e+22,-3.4941125565084422e+22,-4.248493745392604e+20,0.0007309189287838,0.0008878540726765,0.000598609487843,4.041526396413382e-05,9001915.899405293,-6513871.193624076,2488044.7057812167,9001915.899405293,-6513871.193624076,2488044.7057812167,142,42,6676,6860,3.4516276190545166e+22,-3.4941125565084422e+22
STRK_ETH,STRK,ETH,2024-02-20 17:00:00,1708448400,0.0006854321517689,-69645.76970440029,0.0002702855382776,8428.612901721448,-61217.15680267884,4.940194089128268e+22,-1.04561214615514e+23,-5.515927372423133e+22,0.0007190514849458,0.0008188222233284,0.0006176502770428,4.022535236565985e-05,7074863.070823748,-5710507.03388503,1364356.0369387176,7074863.070823748,-5710507.03388503,1364356.0369387176,122,29,4576,4727,4.940194089128268e+22,-1.04561214615514e+23
STRK_ETH,STRK,ETH,2024-02-20 18:00:00,1708452000,0.0006680884872191,-45184.38890449376,0.0002233603804276,42933.36280937296,-2251.026095120804,3.730669953014184e+23,-6.967323283231981e+22,3.033937624690986e+23,0.0006780087691834,0.000755220817913,0.0006018245562482,3.346958336422299e-05,4226267.279227693,-3359417.1931480323,866850.0860796603,4226267.279227693,-3359417.1931480323,866850.0860796603,144,45,4052,4241,3.730669953014184e+23,-6.967323283231981e+22
STRK_ETH,STRK,ETH,2024-02-20 19:00:00,1708455600,0.0006882354009132,-89832.4425699483,0.0007431422782462,1234.8746404108508,-88597.56792953744,1.3762755081231976e+23,-3.978770029173728e+21,1.33648780783146e+23,0.0007039295576563,0.0007564186861483,0.0006646470876895,1.4630476694077746e-05,2193872.8345305626,-3717722.2799467687,-1523849.445416206,2193872.8345305626,-3717722.2799467687,-1523849.445416206,193,22,4899,5114,1.3762755081231976e+23,-3.978770029173728e+21
STRK_ETH,STRK,ETH,2024-02-20 20:00:00,1708459200,0.0006460304939275,-114720.25542965616,0.0007522358153425,22867.09401686521,-91853.16141279094,8.667291664119435e+22,-1.1363919938535993e+23,-2.696628274416556e+22,0.0006748824210042,0.0006906471017958,0.0006547022787712,7.002855356459691e-06,3221478.8500468475,-3206406.159027772,15072.691019075924,3221478.8500468475,-3206406.159027772,15072.691019075924,183,27,3527,3737,8.667291664119435e+22,-1.1363919938535993e+23
STRK_ETH,STRK,ETH,2024-02-20 21:00:00,1708462800,0.0006501146012214,-90987.96353469348,0.0005181194424917,19473.887650255358,-71514.07588443812,1.491826512198562e+23,-7.905672710900083e+22,7.012592411085537e+22,0.0006653282384884,0.0006771137781398,0.0006406192925016,6.450176860196276e-06,2920354.2622823706,-4068602.102969106,-1148247.8406867348,2920354.2622823706,-4068602.102969106,-1148247.8406867348,178,29,2662,2869,1.491826512198562e+23,-7.905672710900083e+22
STRK_ETH,STRK,ETH,2024-02-20 22:00:00,1708466400,0.0006003290231256,-83157.4345599031,0.0002538625946759,30588.5531354774,-52568.881424425694,9.967204357245992e+22,-1.5733005085802928e+23,-5.765800728556936e+22,0.0006215279757532,0.0006696980239725,0.0006049990100174,1.5734879209445156e-05,2181365.293267721,-3684452.777575866,-1503087.484308145,2181365.293267721,-3684452.777575866,-1503087.484308145,173,63,3390,3626,9.967204357245992e+22,-1.5733005085802928e+23
STRK_ETH,STRK,ETH,2024-02-20 23:00:00,1708470000,0.000625458110588,-45703.51827241326,0.000362939970394,14409.563949467369,-31293.95432294589,1.7748891263933369e+22,-6.595856915519779e+21,1.115303434841359e+22,0.0006314296435677,0.0006466634898704,0.0006189952431479,4.197922841733186e-06,2378591.179551457,-3166652.4310538154,-788061.2515023584,2378591.179551457,-3166652.4310538154,-788061.2515023584,117,34,3544,3695,1.7748891263933369e+22,-6.595856915519779e+21
STRK_ETH,STRK,ETH,2024-02-21 00:00:00,1708473600,0.0006245252031083,-71188.68451629509,0.0010887765663844,13214.806180114265,-57973.87833618083,2.594920859843154e+22,-3.407447236365987e+23,-3.147955150381672e+23,0.0006602930153074,0.0006979968848729,0.0006352651261946,1.6425817031190146e-05,1689202.7945140866,-1650574.8939381198,38627.90057596681,1689202.7945140866,-1650574.8939381198,38627.90057596681,144,35,2710,2889,2.594920859843154e+22,-3.407447236365987e+23
STRK_ETH,STRK,ETH,2024-02-21 01:00:00,1708477200,0.0006624738328804,-89357.45254532808,0.0013558357265071,15983.0970318476,-73374.35551348048,2.187778826590267e+22,-2.0823655048939083e+22,1.054133216963589e+21,0.0006904527257211,0.0007182241244058,0.0006724273602274,1.0370724823445127e-05,1022012.496938696,-1244786.3885455434,-222773.8916068473,1022012.496938696,-1244786.3885455434,-222773.8916068473,169,34,2501,2704,2.187778826590267e+22,-2.0823655048939083e+22
STRK_ETH,STRK,ETH,2024-02-21 02:00:00,1708480800,0.0007116721420342,-43556.78657217077,0.0008060673633505,48284.93628375572,4728.149711584956,1.7990374416559926e+22,-1.6307610836386592e+22,1.6827635801733338e+21,0.0006906091998935,0.0007221266130066,0.0006736131406033,1.279342042542879e-05,519996.7961155221,-1011174.9438875216,-491178.1477719997,519996.7961155221,-1011174.9438875216,-491178.1477719997,156,24,1742,1922,1.7990374416559926e+22,-1.6307610836386592e+22
STRK_ETH,STRK,ETH,2024-02-21 03:00:00,1708484400,0.000666653295618,-47124.26304371123,0.0005152359438465,4971.8723774557,-42152.39066625553,3.1352220408988937e+22,-5.496675375997612e+21,2.5855545032991327e+22,0.0006664951157247,0.0006908570644964,0.0006522790387254,8.537100032460393e-06,582722.2504223483,-1954568.4177065452,-1371846.1672841972,582722.2504223483,-1954568.4177065452,-1371846.1672841972,120,13,1663,1796,3.1352220408988937e+22,-5.496675375997612e+21
STRK_ETH,STRK,ETH,2024-02-21 04:00:00,1708488000,0.000647170799364,-29182.755498745315,0.0003706071182845,23474.65159571837,-5708.103903026946,8.774374973865289e+21,-4.658285660957657e+21,4.116089312907632e+21,0.0006677913506581,0.0006800916942464,0.0006601257897192,3.793056641782473e-06,321671.81884323375,-399204.8155877849,-77532.99674455117,321671.81884323375,-399204.8155877849,-77532.99674455117,119,26,1402,1547,8.774374973865289e+21,-4.658285660957657e+21
STRK_ETH,STRK,ETH,2024-02-21 05:00:00,1708491600,0.0006364216325064,-60660.0424190232,0.0006035950838638,2155.904277223281,-58504.13814179992,4.290713134653014e+22,-2.0469547586792616e+22,2.2437583759737524e+22,0.0006645056647188,0.000680246886247,0.0006499881217099,7.345354219934524e-06,317822.67452932283,-1048639.100977717,-730816.4264483941,317822.67452932283,-1048639.100977717,-730816.4264483941,153,17,1301,1471,4.290713134653014e+22,-2.0469547586792616e+22
STRK_ETH,STRK,ETH,2024-02-21 06:00:00,1708495200,0.0006300689971969,-35548.04453264785,0.0006338813212939,1599.4581613125465,-33948.5863713353,2.95106649965436e+22,-9.13798922712258e+21,2.037267576942102e+22,0.0006519032866551,0.0006627434755383,0.0006391951434193,3.92876301939511e-06,690909.1358116847,-1309113.0626056818,-618203.9267939972,690909.1358116847,-1309113.0626056818,-618203.9267939972,187,13,1821,2021,2.95106649965436e+22,-9.13798922712258e+21
STRK_ETH,STRK,ETH,2024-02-21 07:00:00,1708498800,0.0006226544587149,-70599.73424859202,0.000555209489819,7712.593080049271,-62887.14116854275,9.236298781094176e+22,-1.465855346215927e+22,7.770443434878249e+22,0.0006505694591657,0.0006590449056873,0.0006264437855706,4.052527615011217e-06,1098385.3032928417,-913274.291717986,185111.01157485577,1098385.3032928417,-913274.291717986,185111.01157485577,203,22,2282,2507,9.236298781094176e+22,-1.465855346215927e+22
STRK_ETH,STRK,ETH,2024-02-21 08:00:00,1708502400,0.000619071855138,-81612.10630660554,0.0003840872530465,23132.87688583456,-58479.22942077098,5.903803914619929e+22,-7.463965506676658e+21,5.157407363952263e+22,0.0006488330668234,0.0006606112662176,0.0006392050940559,4.250736192942606e-06,1599970.5868889457,-1046617.7338348076,553352.8530541381,1599970.5868889457,-1046617.7338348076,553352.8530541381,195,23,2319,2537,5.903803914619929e+22,-7.463965506676658e+21
STRK_ETH,STRK,ETH,2024-02-21 09:00:00,1708506000,0.0006605725225008,-39712.77313913584,0.0006690548416056,5347.329385960484,-34365.44375317536,4.941139610503778e+22,-2.8626175550247487e+22,2.0785220554790296e+22,0.0006610605571677,0.0006714184938304,0.0006476663098869,5.437880642154883e-06,1725299.0940453326,-1689783.47084916,35515.62319617253,1725299.0940453326,-1689783.47084916,35515.62319617253,146,10,2515,2671,4.941139610503778e+22,-2.8626175550247487e+22
STRK_ETH,STRK,ETH,2024-02-21 10:00:00,1708509600,0.000635247768248,-42181.74108499628,0.0005062077338479,26443.40885017422,-15738.332234822064,2.083341347872174e+22,-4.2134960296289e+22,-2.1301546817567257e+22,0.000643003538299,0.0006540300013132,0.0006374653397888,3.982185465102797e-06,796653.4858177454,-1094889.97157905,-298236.4857613045,796653.4858177454,-1094889.97157905,-298236.4857613045,98,25,1707,1830,2.083341347872174e+22,-4.2134960296289e+22
STRK_ETH,STRK,ETH,2024-02-21 11:00:00,1708513200,0.0006326025296009,-30382.03423797069,0.0004852321896297,28568.59602858432,-1813.438209386368,7.547484629376462e+22,-1.018047492570766e+22,6.529437136805696e+22,0.0006445908288984,0.000654429334328,0.0006350182727095,3.881036944150524e-06,456747.0119943264,-1001926.7680094562,-545179.7560151299,456747.0119943264,-1001926.7680094562,-545179.7560151299,126,24,1242,1392,7.547484629376462e+22,-1.018047492570766e+22
STRK_ETH,STRK,ETH,2024-02-21 12:00:00,1708516800,0.0005911552993835,-75212.99880281893,0.000275640288362,5718.015662550572,-69494.98314026835,1.1965176715247157e+23,-8.547196481577197e+22,3.41798023366996e+22,0.0006173513351951,0.0006379055108647,0.0006062021252086,6.611300472912425e-06,318196.855856717,-1594111.7138199166,-1275914.8579631995,318196.855856717,-1594111.7138199166,-1275914.8579631995,107,47,1672,1826,1.1965176715247157e+23,-8.547196481577197e+22
STRK_ETH,STRK,ETH,2024-02-21 13:00:00,1708520400,0.0005739233935411,-46104.613670981766,0.0003044764965757,9685.45705131482,-36419.15661966695,1.4111020854717203e+23,-1.0824751834315462e+23,3.286269020401741e+22,0.0006118106674821,0.0006210938382656,0.000576064996498,1.2305909041948544e-05,625544.4254865213,-1539225.799584895,-913681.3740983732,625544.4254865213,-1539225.799584895,-913681.3740983732,98,51,2294,2443,1.4111020854717203e+23,-1.0824751834315462e+23
STRK_ETH,STRK,ETH,2024-02-21 14:00:00,1708524000,0.0005541580318102,-53265.99423750941,0.0002608335558159,12638.113946319314,-40627.8802911901,6.049592997682844e+22,-1.2819833040922482e+23,-6.770240043239637e+22,0.0005821038639863,0.0005932993425717,0.0005725981877122,3.4807745481981885e-06,856992.4142250076,-1460029.6295733275,-603037.2153483198,856992.4142250076,-1460029.6295733275,-603037.2153483198,98,68,1691,1857,6.049592997682844e+22,-1.2819833040922482e+23
STRK_ETH,STRK,ETH,2024-02-21 15:00:00,1708527600,0.000572611646794,-45284.45499465132,0.0003409104445459,3723.12394595888,-41561.331048692446,1.7456859016259336e+22,-1.3983144041947033e+22,3.473714974312303e+21,0.0005938133244142,0.0006069328088741,0.0005768460278951,7.870576269612918e-06,1318581.006646555,-811187.0866208945,507393.9200256604,1318581.006646555,-811187.0866208945,507393.9200256604,78,34,1415,1527,1.7456859016259336e+22,-1.3983144041947033e+22
STRK_ETH,STRK,ETH,2024-02-21 16:00:00,1708531200,0.0005468656168237,-26822.76907705749,0.0001271938626549,2438.930796503438,-24383.838280554053,1.695090847217057e+22,-1.557609290644288e+22,1.3748155657276914e+21,0.0006285125193296,0.0006457794032553,0.0006032725740366,1.1680211863579952e-05,2334095.425684761,-596169.3895459843,1737926.0361387765,2334095.425684761,-596169.3895459843,1737926.0361387765,69,30,1548,1647,1.695090847217057e+22,-1.557609290644288e+22
STRK_ETH,STRK,ETH,2024-02-21 17:00:00,1708534800,0.0006406858372944,-85831.58745407446,0.0005958993178471,12018.057374097372,-73813.53007997708,3.372931522008747e+22,-3.351607272895633e+22,2.1324249113114024e+20,0.0006522463465203,0.0006632776799583,0.0006397537934636,6.493595993017129e-06,1359537.3363560415,-1603134.761238463,-243597.4248824215,1359537.3363560415,-1603134.761238463,-243597.4248824215,83,24,1297,1404,3.372931522008747e+22,-3.351607272895633e+22
